,city,state_code,latitud,longitud
4344,Edinburgh,,55.9581361,-3.2044645
4345,New York,NY,40.756054,-73.986951
4346,Washington,DC,38.967805,-77.073512
4347,Atlanta,GA,33.7812614,-84.3675617
4348,Huntington Beach,CA,33.742397,-118.033495
4349,Ellicott City,MD,39.2729,-76.832306
4350,Chicago,IL,42.0077207,-87.8240249
4351,Dublin,,53.344104,-6.2674937
4352,Amherst,MA,42.3756007,-72.4436464
4353,Vancouver,,49.263588,-123.138565
4354,Ciudad de Buenos Aires,,-34.6028583,-58.4339539
4355,Denver,CO,39.698076,-105.050978
4357,Newcastle Upon Tyne,,54.971065,-1.6194034
4358,London,,51.5115309,-0.1392765
4359,Washington,DC,38.904648,-77.060577
4361,Chirens,,45.4092403,5.5511813
4362,,,26.9330943,75.7969791
4363,Brooklyn,CT,41.7913964,-71.9157815
4366,Mountain View,CA,37.424839,-122.100286
4367,Troy,MI,43.88487,-85.794905
4369,Charlotte,NC,35.058275,-80.776641
4370,Palo Alto,CA,37.4459832,-122.1490582
4371,San Francisco,CA,37.777145,-122.471044
4372,Houston,TX,29.733947,-95.5393869
4374,Houston,TX,29.714229,-95.527479
4375,Helsinki,,60.206789,24.9754678
4376,Tel Aviv,,32.0554,34.7595
4377,Blackrock,,53.3080323,-6.1947866
4378,Pelham,NY,40.904885,-73.801901
4379,Sunnyvale,CA,37.384239,-122.012475
4380,St Petersburg,FL,27.770221,-82.735899
4381,Porter Ranch,CA,34.2748055,-118.5560776
4382,Cambridge,MA,42.388621,-71.132583
4383,Ocala,FL,26.713034,-80.052031
4384,Santa Clara,CA,37.270518,-121.955879
4386,Auckland,,-36.881637,174.730852
4387,Toronto,,43.6491109,-79.3780255
4389,Ahmedabad,,22.9664925,72.6667109
4392,Montreal,,45.4928591,-73.5825418
4393,Berlin,,52.5123372,13.3936665
4395,San Francisco,CA,37.7905538,-122.4041485
4396,Atlanta,GA,33.8883991,-84.3784294
4397,Santa Clara,CA,37.326897,-121.968263
4398,London,,51.5359008,-0.2055081
4399,Los Angeles,CA,34.049246,-118.395346
4401,St. Petersburg,,59.9448495,30.265156
4402,New York,NY,40.7421061,-73.9909181
4404,Studio City,CA,34.147434,-118.378143
4405,Valley Village,CA,34.164231,-118.391352
4406,Seattle,WA,47.6600087,-122.3425575
4408,Lewes,DE,38.77429,-75.139205
4409,London,,51.5001524,-0.1262362
4411,Westford,MA,42.610112,-71.442225
4412,Santa Barbara,CA,34.423403,-119.704416
4413,Emeryville,CA,37.8317,-122.2845
4414,Warminster,PA,40.197932,-75.099101
4416,New York,NY,40.763498,-73.9639021
4419,London,,51.7577453,-1.2186724
4420,Alpharetta,GA,34.0758,-84.2956
4422,,,-33.916323,151.210048
4425,San Francisco,CA,37.785271,-122.397582
4427,San Antonio,TX,29.414897,-98.48972
4428,Atlanta,GA,33.754487,-84.389663
4430,Brookline,MA,42.346651,-71.133938
4431,Waco,TX,31.5682893,-97.1973664
4433,London,,51.5186196,-0.166813
4434,San Juan,,18.4118975,-66.077838
4435,Charlotte,NC,35.088188,-80.8686385
4436,Madrid,,40.4380872,-3.6760635
4439,Brunete,,40.4086268,-3.9970381
4441,Los Angeles,CA,34.0431973,-118.445584
4442,Leesburg,VA,39.108094,-77.552593
4443,Denver,CO,39.62574,-105.092372
4446,New York,NY,40.752539,-73.987871
4450,LogroÃ±o,,42.4634876,-2.4476102
4451,Bogotá,,4.5980556,-74.0758333
4452,New York,NY,40.7438356,-73.9890149
4453,Barcelona,,41.3806494,2.1687187
4454,,CA,53.2933633,-6.4225868
4456,San Jose,CA,37.396586,-121.928619
4458,Wildood,NJ,40.7554379,-73.9815358
4459,Houston,TX,29.7431508,-95.38872
4460,San Francisco,CA,37.775196,-122.419204
4464,Saint-Maur,,48.7900014,2.4772506
4467,london,,51.4213618,-0.2075938
4469,Pineville,NC,35.0862872,-80.8931184
4471,Chicago,IL,41.878984,-87.637
4472,San Francisco,CA,37.7800539,-122.3912492
4477,San Jose,CA,37.32136,-122.014616
4479,Cincinnati,OH,39.0714909,-84.3857442
4483,Chicago,IL,41.886511,-87.626777
4484,"Toronto, Ontario",,43.7694794,-79.4418205
4485,Sunnyvale,CA,37.3492097,-122.0326019
4486,London,,51.4993689,-0.1364327
4488,Oslo,,59.9138204,10.7387413
4489,Sydney,,-33.862686,151.20971
4490,The Junction,,-32.937528,151.759625
4492,San Rafael,CA,38.0148706,-122.5411756
4493,Rochester,NY,43.073968,-77.663171
4494,Cambridge,MA,42.3604755,-71.0954159
4495,Canberra,,-35.321403,149.133191
4497,Alexandria,VA,38.804559,-77.164776
4498,zaragoza,,41.6329538,-0.8809904
4499,Bilthoven,,52.1424695,5.2092075
4500,Munich,,48.1348874,11.5975922
4501,Altamonte Springs,FL,28.672321,-81.384939
4502,Mission Viejo,CA,33.56687,-117.669199
4503,,CA,37.755068,-122.418026
4504,Lakewood,CO,39.661171,-105.352174
4506,Singapore,,1.290801,103.7807403
4509,Newton,MA,42.352313,-71.20695
4510,Redondo Beach,CA,33.838169,-118.385411
4511,Sunnyvale,CA,37.384239,-122.012475
4512,Palm Coast,FL,29.598713,-81.222298
4513,Santa Monica,CA,34.0163969,-118.4969939
4516,"MontrÃ©al, Qc",,45.5044288,-73.5570651
4517,College Park,MD,38.992699,-76.93873
4518,San Jose,CA,37.261986,-121.784279
4519,Pittsburgh,PA,40.461149,-79.923411
4520,San Mateo,CA,37.560236,-122.286752
4521,Freedom,CA,36.9397206,-121.7768449
4522,Burke,VA,38.7983904,-77.3187332
4523,Kirkland,WA,47.6667342,-122.1958685
4524,New York,NY,40.7642348,-73.971697
4525,Arlington,TX,32.6826815,-97.1955592
4526,Santa Clara,CA,37.370056,-121.973157
4527,London,,51.5123833,-0.1158832
4528,San Francisco,CA,37.7884349,-122.4038185
4529,Washington,DC,38.9169394,-77.0852258
4530,New York,NY,40.74724,-73.973243
4532,New York,NY,40.740512,-73.987794
4534,White Horse Beach,MA,41.8798535,-70.600416
4536,PUNE,,18.5301642,73.829965
4538,San Jose,CA,37.317649,-121.948532
4539,Neuss,,51.1977634,6.6906699
4541,Brussels,,50.837051,4.367612
4542,Philadelphia,PA,39.949433,-75.168399
4543,Needham,MA,42.3043135,-71.2175836
4544,Northport,NY,40.899937,-73.347807
4545,Buenos Aires,,-34.611781,-58.417309
4546,New York,NY,40.6599808,-73.9948358
4549,Lancaster,,54.0648711,-2.7993768
4551,Santa Clara,CA,37.3889943,-121.9643745
4552,Boston,MA,37.4777028,-121.9250553
4555,Seattle,WA,47.5405059,-122.3045438
4558,Addison,TX,32.960053,-96.82273
4559,Winter Park,FL,28.621704,-81.290729
4560,Leeds,,53.857596,-1.605237
4562,Cranford,NJ,40.6569929,-74.3059546
4563,Chicago,IL,41.885408,-87.625677
4564,Pacifica,CA,37.4561297,-122.1235054
4565,Stephens City,VA,39.0832204,-78.218254
4566,Lisboa,,38.7509471,-9.1427493
4567,Munich,,48.1210729,11.5853709
4568,New York,NY,40.718177,-74.004602
4569,Athens,,38.0474497,23.8091477
4571,Chicago,IL,41.951198,-87.649563
4572,Macomb,MI,42.6547932,-82.9178838
4573,"Washington, D.C.",DC,38.905242,-77.050052
4575,Traverse City,MI,44.7408,-85.5949
4576,New York,NY,40.7429533,-73.9844611
4577,Webster,TX,29.740868,-95.4850223
4578,Baltimore,MD,39.2949894,-76.6094997
4579,Smithtown,NY,40.856595,-73.203734
4580,Croydon,,51.5174054,-0.1855258
4581,Brentwood,TN,36.158887,-86.782056
4583,Boston,MA,42.3552011,-71.0542339
4584,Los Angeles,CA,34.052187,-118.243425
4585,Los Altos,CA,37.39,-122.11
4586,Mumbai,,19.017656,72.856178
4588,Amstelveen,,52.3121338,4.8697724
4589,Redwood City,CA,37.553121,-122.301534
4591,San Jose,CA,37.317735,-121.949417
4592,Morrisville,NC,35.8535092,-78.8267112
4593,River Grove,IL,41.926653,-87.835746
4594,Miami Gardens,FL,25.939777,-80.277438
4596,San Francisco,CA,37.7934643,-122.3979712
4597,Puerto Madero,,-34.6070993,-58.3667319
4598,Garden City,NY,40.7349884,-73.637714
4599,St. John's,,17.1229659,-61.842615
4600,Omaha,NE,41.264624,-96.1049958
4601,San Francisco,CA,37.788796,-122.40971
4602,New Orleans,LA,29.9739941,-90.0822015
4603,Petaluma,CA,38.2743225,-122.6670066
4604,Van Nuys,CA,34.213925,-118.487236
4606,Lexington,MA,42.4352222,-71.2344601
4607,Alcala de Guadaira,,37.3384716,-5.8386688
4608,Scottsdale,AZ,33.5427783,-111.9061041
4609,Lugano,,46.0143334,8.9322312
4610,New York,NY,40.7464969,-74.0094471
4611,Boston,MA,42.35892,-71.05781
4612,"Woking, Surrey",,51.3181075,-0.565758
4613,,CA,37.4145294,-122.1425934
4614,Santa Cruz,CA,36.977905,-122.03336
4615,Boston,MA,42.354257,-71.056605
4616,Wilmington,DE,39.7546664,-75.6249704
4617,Carlsbad,CA,33.104772,-117.257003
4618,San Francisco,CA,37.7581148,-122.4184108
4619,Richmond,VA,37.5353256,-77.4338163
4620,Austin,TX,30.35504,-97.801083
4621,VÃ¤nersborg,,58.3832154,12.3253048
4622,Toronto,,43.670233,-79.386755
4623,Holland,MI,42.7904907,-86.0667227
4624,Surry Hills,,-33.871118,150.8705
4625,Auckland,,-36.907419,174.74099
4626,,CA,37.552104,-121.9780378
4627,London,,51.514653,-0.1253299
4628,Eindhoven,,51.410857,5.4573292
4629,New York,NY,40.7510131,-74.0061454
4630,London,,51.5196135,-0.1020265
4631,Madrid,ME,40.6070897,-3.6912754
4632,Levallois Perret,,48.8921396,2.2847419
4633,Heeze,,51.3673409,5.5858466
4634,Fort Lauderdale,FL,26.208864,-80.140586
4635,Marietta,GA,34.013247,-84.495636
4636,San Jose,CA,37.409064,-121.943149
4637,Sheffield,,53.3839456,-1.470047
4639,St. Louis,MO,38.570681,-90.490704
4642,San Francisco,CA,38.88521,-76.998641
4643,paris,,48.8465603,2.4110061
4644,Bangalore,,12.971606,77.594376
4645,Brooktondale,NY,42.362886,-76.356869
4646,Palo Alto,CA,37.437328,-122.159928
4648,New York,NY,40.756054,-73.986951
4649,New York City,NY,40.727763,-73.976169
4650,Houston,TX,29.745861,-95.457796
4651,Paris,,48.8880862,2.3210845
4652,Split,,43.5141923,16.4389264
4653,"Figueres, Girona",,42.2674977,2.9608395
4654,Noida,,28.5846875,77.3159296
4655,Bellevue,WA,47.6115873,-122.1961785
4656,San Jose,CA,37.3218356,-121.9478049
4657,San Mateo,CA,37.555773,-122.27977
4658,North Vancouver,,49.2792347,-123.1172422
4659,Flushing,NY,40.7609224,-73.8304895
4660,New York,NY,40.743616,-73.9880796
4661,Birmingham,,52.4869442,-1.9023414
4662,Bee Cave,TX,30.298143,-97.96114
4663,"Bangalore, Karnataka",,12.9593805,77.6378619
4664,"Montreal, QC",,45.5138032,-73.5722529
4666,Wilmsl,,53.305196,-2.237738
4668,East Brunswick,NJ,40.4333407,-74.4115246
4670,New York,NY,40.757651,-73.9752768
4671,Chennai,,13.0292742,80.2481532
4673,New York,NY,40.7707439,-73.9569115
4674,London,,51.4918635,-0.1886272
4675,Istanbul,,41.043039,29.003631
4676,Toronto,,43.7877308,-79.4677629
4678,Tallinn,,59.4354282,24.7438773
4679,Sarasota,FL,27.4081935,-82.5294065
4684,Mount Vernon,WA,47.762959,-122.1825889
4687,West Hollywood,CA,34.087177,-118.3807785
4688,Toronto,,43.6422601,-79.3748894
4690,Bangalore,,12.9084701,77.600339
4691,Lisbon,,38.7445718,-9.1460977
4692,Menlo Park,CA,37.4239496,-122.1011815
4693,Miami Beach,FL,25.8636626,-80.1210889
4694,"Vancouver, British Columbia",,49.2847336,-123.1215927
4695,Copenhagen,,55.677733,12.5703398
4696,Portland,OR,45.5251,-122.8097
4697,Aliso Viejo,CA,33.58273,-117.727468
4698,V. N. Gaia,,41.1446524,-8.6439241
4699,Lexington,KY,38.0488113,-84.5091102
4700,San Francisco,CA,37.775196,-122.419204
4701,Ann Arbor,MI,42.277416,-83.733276
4702,Tucson,AZ,32.222156,-110.825525
4703,Delhi,,28.682051,77.2189325
4704,Stanford,CA,37.426428,-122.1660901
4705,London,,51.5001524,-0.1262362
4706,St. Louis,MO,38.675833,-90.482766
4707,Euthal,,47.0971702,8.81218
4708,Sulz im Wienerwald,,48.0940351,16.1449998
4709,Varsity Lakes,,-28.0856271,153.4002354
4710,San Mateo,CA,37.400465,-122.073003
4711,Ellicott City,MD,39.2729,-76.832306
4712,Bierges,,50.7346803,4.5606557
4714,Austin,TX,30.408322,-97.748077
4715,Mountain View,CA,37.3785351,-122.086585
4716,Madrid,,40.4328978,-3.6496952
4718,Mountain View,CA,37.287285,-121.942932
4719,New York,NY,40.7143,-74.0067
4720,San Francisco,CA,37.792968,-122.40414
4721,Amsterdam,,52.3722556,4.8864897
4722,Tartu,,58.3754107,26.7212208
4723,San Francisco,CA,59.42145,24.8021233
4726,New Boston,NH,42.942287,-71.672268
4728,Edinburgh,,55.94962,-3.1834833
4730,San Francisco,CA,37.7870841,-122.4010675
4731,Wall,NJ,40.154593,-74.0884914
4732,Scottsdale,AZ,33.6220214,-111.8750635
4733,Monaghan,,54.1239649,-6.7349233
4735,Holsbeek,,50.915419,4.7438274
4736,Watford,,51.6548556,-0.3982031
4739,Kelowna,,49.8900432,-119.4583914
4740,Fremont,CA,37.4923675,-121.9533099
4741,Seattle,WA,47.620973,-122.347276
4743,Plano,TX,33.00801,-96.701991
4746,Montclair,NJ,40.8137127,-74.223802
4747,Fremont,CA,37.510134,-121.941534
4748,Deerfield,IL,42.1652513,-87.9215314
4750,Chicago,IL,41.878984,-87.637
4752,Coventry,,52.4087359,-1.4761532
4753,Halifax,,43.648786,-79.3777473
4756,GdaÅ„sk,,54.3553402,18.593954
4757,Santa Monica,CA,34.0324612,-118.4818277
4758,Seattle,WA,47.5992095,-122.3343564
4759,Pleasanton,CA,37.6621228,-121.9009329
4761,Santa Barbara,CA,34.414177,-119.688565
4762,London,,51.519772,-0.1597092
4763,Tallinn,,59.4388619,24.7544715
4764,Lincoln,NE,40.802858,-96.694751
4765,New York,NY,40.7495594,-73.9916617
4767,London,,51.6214201,-0.2547278
4769,Berlin,,51.4523335,7.3554365
4770,Melbourne,,-37.841345,144.977417
4771,Harrisburg,PA,40.266305,-76.890977
4772,Bangalore,,12.9211588,77.5557097
4777,Orlando,FL,28.5447366,-81.3784351
4780,Glen Cove,NY,42.3756409,-72.5196907
4781,Vienna,,48.1911225,16.3556341
4783,Menlo Park,CA,37.4513629,-122.1842112
4785,Madrid,,40.4905109,-3.7033403
4787,New York City,NY,40.733201,-73.991535
4788,"Beverly Hills,",CA,34.0644639,-118.3730432
4789,Nampa,ID,43.5408,-116.5625
4790,Palo Alto,CA,37.4441726,-122.1632941
4792,Burlington,MA,42.487232,-71.204372
4793,Golden Valley,MN,44.983949,-93.381033
4794,East Windsor,NJ,40.2887805,-74.5619518
4795,San Rafael,CA,37.988395,-122.526934
4796,Toronto,,43.6366465,-79.4264794
4798,Eden Prairie,MN,44.864782,-93.401984
4799,Munich,,48.1432705,11.4737468
4800,Cary,NC,35.820177,-78.792841
4801,Venice,CA,33.9910384,-118.4482817
4803,Washington,DC,38.902765,-77.037942
4804,Mountain View,CA,37.388077,-122.08316
4805,Seattle,WA,47.544341,-122.334732
4806,San Francisco,CA,37.7440202,-122.4219405
4807,Rome,,41.8996827,12.4362419
4808,Mercato Saraceno,,43.9572602,12.1970652
4809,Mountain View,CA,37.3998333,-122.0465447
4810,West Vancouver,,49.3314495,-123.1725772
4811,Palo Alto,CA,37.414271,-122.134666
4813,Los Angeles,CA,34.0760614,-118.3729534
4814,Ottawa,,45.4160807,-75.6968256
4815,Ho Chi Minh City,,10.8024304,106.6412027
4817,Fremont,CA,37.5561712,-122.0780632
4818,Bangalore,,12.971606,77.594376
4819,Prague,,50.0528269,14.5120024
4821,Eden Prairie,MN,44.88743,-93.402949
4825,San Francisco,CA,37.7905948,-122.406111
4827,Westford,MA,42.626479,-71.465011
4828,Baltimore,MD,39.274034,-76.5908291
4830,San Francisco,CA,37.7968492,-122.457623
4831,Aiea,HI,21.3950991,-157.8867858
4832,El Segundo,CA,33.92854,-118.397818
4833,San Diego,CA,32.744551,-117.12978
4837,Berlin,,52.5295917,13.384349
4838,Palo Alto,CA,37.443,-122.159291
4839,Zurich,,47.3799427,8.5436847
4844,Burlingame,CA,37.589692,-122.340723
4845,Waterloo,,43.465187,-80.522372
4846,Durango,CO,37.2859182,-107.8792679
4847,Bloomfield,CT,41.853615,-72.70375
4848,Malvern,PA,40.054547,-75.515376
4850,Prague,,50.0780781,14.4722718
4853,Victor,NY,43.0080155,-77.4554495
4854,Las Vegas,NV,36.1960333,-115.2566528
4855,Johannesburg,,-26.1470966,28.0354352
4856,Paterna (Valencia),,39.5481824,-0.4614394
4857,Ljubljana,,46.0444996,14.5038831
4858,Antwerpen,,51.2057495,4.3904302
4859,Agoura,CA,34.1078241,-118.7526699
4860,Helsinki,,60.1659819,24.9438568
4861,,,60.1659819,24.9438568
4864,London,,51.5178123,-0.11796
4865,New York,NY,40.7297485,-73.9867361
4866,San Francisco,CA,37.775196,-122.419204
4867,Park Ridge,NJ,34.748624,-82.034885
4868,North Miami,FL,25.8945858,-80.1622525
4869,Seattle,WA,47.676762,-122.2049192
4870,Cary,NC,35.8299099,-78.7865297
4871,Little Canada,MN,45.0062594,-93.0914376
4874,Milpitas,CA,37.413319,-121.9160606
4875,Chicago,IL,41.879535,-87.624333
4878,Scottsdale,AZ,33.487056,-111.909805
4879,Roswell,GA,34.030223,-84.361865
4882,San Francisco,CA,37.775196,-122.419204
4883,London,,51.5224267,-0.1046546
4885,New York,NY,40.723714,-73.9964376
4886,Chennai,,13.0985851,80.182297
4888,SOUTH BOSTON,MA,42.318138,-71.24756
4889,San Francisco,CA,37.7753,-122.4186
4890,Ultimo,,-33.881451,151.19552
4891,San Francisco,CA,37.786317,-122.422503
4894,Burnaby,,49.2549899,-122.9170962
4895,Atlanta,GA,33.909439,-84.44041
4896,Tokyo,,37.443,-122.159291
4897,Munich,,52.5375697,13.3740493
4898,Bondi Junction,,-33.890832,151.24502
4899,San Francisco,CA,37.793473,-122.402667
4901,Fullerton,CA,29.717881,-95.452352
4902,Boston,MA,42.35892,-71.05781
4903,Toronto,,43.670233,-79.386755
4904,Andover,MA,42.6751888,-71.1469003
4905,Fair Lawn,NJ,40.9416904,-74.1260363
4906,GieÃŸen,,50.5777223,8.675371
4907,Greenville,SC,34.849294,-82.3996325
4908,Chattanooga,TN,34.9707103,-85.3509296
4909,IDYLLWILD,CA,33.7836802,-116.7732162
4910,Carlsbad,CA,33.137673,-117.277343
4911,Campbell,CA,37.293067,-121.934606
4912,London,,51.5069206,-0.1249337
4914,"KOCHI, KERALA",,9.9396253,76.2594981
4915,Chicago,IL,41.919481,-87.673995
4916,College Place,WA,46.0439,-118.378229
4917,Eagan,MN,44.8067033,-93.2038492
4918,Washington,DC,38.989977,-77.121382
4919,Redwood City,CA,37.511228,-122.200622
4920,melville,NY,40.803329,-73.410677
4921,Sagle,ID,48.197466,-116.523187
4922,New York,NY,40.715145,-74.005897
4923,North Vancouver,,49.3235776,-122.9501376
4925,Durango,CO,37.2735887,-107.8761223
4926,Boston,MA,42.3983662,-71.0213788
4927,Barcelona,,41.4322413,2.163444
4928,Indianapolis,IN,39.87335,-86.145459
4929,Raleigh,NC,35.7892464,-78.7252479
4930,New York,NY,40.750597,-73.985273
4936,Seattle,WA,47.6257402,-122.3581623
4937,San Francisco,CA,37.796216,-122.403755
4938,Burnaby,,49.229195,-122.947248
4940,Austin,TX,30.342436,-97.7543
4941,Pittsburgh,PA,40.532969,-80.010645
4943,Prague,,50.0728141,14.4427504
4944,Conshohocken,PA,40.0751561,-75.2850602
4945,Chicago,IL,41.5911112,-87.342177
4947,Kiev,,50.453629,30.503828
4948,Melbourne,,-37.816694,144.964565
4949,Auburn,CA,38.892991,-121.076418
4950,Berkeley,CA,37.865912,-122.2455364
4951,Geneva,,46.1986292,6.1382324
4952,Brighton,,50.8189967,-0.1262241
4953,Vaughan,,43.78741,-79.524848
4954,San Francisco,CA,37.777995,-122.408914
4955,Palos Verdes,CA,33.7954354,-118.3978335
4956,New York,NY,40.724604,-73.996876
4957,Nashville,TN,36.1749152,-86.7889469
4959,Belmont,CA,37.515853,-122.3050823
4960,Austin,TX,30.498112,-97.777273
4961,Seattle,WA,47.603364,-122.333359
4962,Burlington,MA,42.4871509,-71.1986329
4963,Morristown,NJ,40.740512,-73.987794
4964,San Francisco,CA,37.7829746,-122.4079619
4966,San Francisco,CA,37.7983181,-122.4000032
4968,Münster,,51.9266839,7.6341781
4969,Sunnyvale,CA,37.369195,-122.036849
4972,New York,NY,40.756054,-73.986951
4973,New York,NY,40.756054,-73.986951
4974,New York,NY,40.7504268,-73.9768083
4976,London,,51.5119418,-0.0936688
4977,New York,NY,40.7454098,-73.9822211
4978,Palo Alto,CA,37.380653,-122.1156934
4979,Omaha,NE,41.2601663,-96.0791435
4980,New York,NY,40.727216,-73.994797
4981,Cold Spring,KY,39.064647,-84.462021
4983,Selkirk,NY,42.534681,-73.834908
4985,Houston,TX,29.733947,-95.5393869
4989,Seattle,WA,47.718192,-122.284674
4990,Menlo Park,CA,37.4211164,-122.2064234
4992,Columbus,OH,40.030011,-83.01564
4993,Riga,,56.9691171,24.0653247
4994,London,,51.5001524,-0.1262362
4995,Saint-Cloud,,48.84176,2.215097
4996,New York,NY,40.778334,-73.9453758
4998,North Vancouver,,49.3484032,-123.0778974
4999,Champaign,IL,40.097071,-88.245638
5000,Arlington,VA,38.8763991,-77.0867028
5001,Kitchener,,43.4496954,-80.487328
5002,Irvine,CA,33.67288,-117.862616
5003,Oakland,CA,37.8104485,-122.2398636
5004,Campbell,CA,37.232902,-121.964385
5005,Portland,OR,45.502468,-122.674996
5006,Toronto,,43.6422441,-79.4068173
5007,Portland,OR,45.5309644,-122.68038
5009,Kirkland,WA,47.723138,-122.2090504
5010,Paris,,48.7647262,2.2890885
5011,Mountain View,CA,37.4189073,-122.0884286
5012,Darmstadt,,49.8740096,8.6605881
5013,New York,NY,40.7438356,-73.9890149
5014,Liverpool,,53.4202938,-3.0092343
5015,Fairfax,VA,38.816765,-77.272117
5016,everett,WA,47.931263,-122.255136
5017,Cologne,,50.9349455,6.8429357
5018,Cambridge,MA,42.362856,-71.083762
5020,Santa Monica,CA,34.0165394,-118.4450063
5024,Leicester,,52.5984326,-1.0825807
5025,Hoboken,NJ,40.8491136,-74.4197213
5026,Manchester,,53.5195474,-2.2550847
5028,Redwood City,CA,37.5024749,-122.220408
5030,Longmont,CO,40.146898,-105.1350397
5034,Munich,,48.1319712,11.5696891
5036,New York,NY,42.123563,-80.0813118
5037,Berkshire,,51.512032,-0.728449
5039,Indian Harbour Beach,FL,28.1524632,-80.5883964
5040,Las Cruces,NM,32.303433,-106.772712
5041,Oxon,,51.671711,-1.289082
5042,Woburn,MA,42.508964,-71.13287
5043,San Francisco,CA,37.776295,-122.409893
5044,SÃ£o Paulo,,-23.5612932,-46.6918186
5046,New York,NY,40.723351,-74.008767
5048,Zagreb,,45.816128,15.8012365
5049,Split,,43.5052717,16.5019494
5050,Milano,,45.4755521,9.2169919
5051,Ljubljana,,46.0618582,14.513558
5052,Prague,,50.0878114,14.4204598
5054,Lyon,,45.767299,4.8343287
5056,New York,NY,40.75406,-73.999003
5057,Vancouver,,49.2685125,-123.1783566
5059,Coconut Creek,FL,26.2737282,-80.1841347
5060,Melbourne,,-37.839941,144.976425
5061,Denver,CO,39.7449157,-104.9919307
5066,Sydney,,-33.8687,151.225361
5067,,AZ,33.5725815,-112.0118669
5069,Bangalore,,12.971606,77.594376
5070,Enghien les Bains,,48.9705941,2.3069907
5071,San JOSE,CA,37.442601,-122.162159
5074,Bielefeld,,52.0066973,8.5603878
5075,Thane West,,19.2025218,72.9637728
5076,Paris,,48.8707984,2.3359741
5077,,NJ,40.323339,-74.642505
5078,New York,NY,40.74828,-73.989276
5082,Manitou Springs,CO,38.860989,-104.890317
5083,Menlo Park,CA,37.4790298,-122.1489731
5084,Pittsburgh,PA,40.4409,-79.9963
5085,Baltimore,MD,39.4157,-76.6096
5086,Smyrna,DE,39.301412,-75.620048
5088,Berlin,,52.5283111,13.4120986
5090,London,,51.5292245,-0.0921218
5091,Leeds,,53.7948876,-1.5553372
5092,Venice,CA,33.989029,-118.462421
5093,Weinheim,,49.5507557,8.6759098
5095,Sydney,,-33.870661,151.205039
5096,Sydney,,-33.8687,151.225361
5098,Leeds,,53.687153,-1.524702
5099,Vancouver,,49.278995,-123.1333467
5100,Vienna,VA,38.912141,-77.222355
5103,New York,NY,40.758343,-73.990152
5104,Santa Monica,CA,34.0188992,-118.4924125
5105,Chicago,IL,41.890178,-87.634115
5106,Malvern,PA,40.054547,-75.515376
5107,,MA,42.3584308,-71.0597732
5108,New York,NY,40.738567,-73.987199
5110,Montreal,,45.4874956,-73.5909495
5112,Vancouver,,49.2680513,-123.148387
5114,Fort Myers,FL,26.62314,-81.839789
5115,Cambridge,,52.2025441,0.1312368
5116,London,,51.5183725,-0.0740678
5117,Brussels,,50.8076447,4.3358472
5118,San Francisco,CA,37.778545,-122.437716
5119,Minneapolis,MN,44.974134,-93.266603
5120,London,,51.5347897,-0.1080873
5121,New York,NY,40.756054,-73.986951
5122,Longwood,FL,28.7029,-81.3387
5125,Newark,NJ,40.742416,-74.182118
5126,Cairo,,30.0907,31.3359
5127,Paris,,48.8704331,2.3449804
5128,Redmond,WA,47.6859063,-122.141024
5129,Barcelona,,41.387917,2.1699187
5130,Philadelphia,PA,39.9511019,-75.197882
5131,Fargo,ND,46.9037602,-96.8098798
5132,London,,51.5001524,-0.1262362
5134,Reno,NV,39.444421,-119.749721
5135,Boston,MA,42.3406534,-71.0680027
5136,Paris,,48.8775197,2.334266
5139,Kirkkonummi,,60.123399,24.4280745
5140,Barcelona,,41.4320885,2.1429029
5142,Washington,DC,38.897145,-77.068963
5145,Paris,,48.8682244,2.3347594
5149,Hamburg,,53.5617341,9.9255806
5150,Mountain View,CA,37.3973018,-122.0595623
5151,San Francisco,CA,37.7944822,-122.4030739
5153,Gainesville,FL,29.6666736,-82.3375529
5154,Edmonton,,53.540941,-113.493698
5155,New York,NY,40.720391,-73.9983139
5156,Los Angeles,,34.11275,-118.386224
5157,San Francisco,CA,37.778551,-122.391686
5158,Hollywood,CA,34.0909811,-118.325739
5159,Renens,,46.5389248,6.5877024
5161,San Francisco,CA,37.783993,-122.434564
5162,BiaÅ‚ystok,,53.1371088,23.1540917
5163,Santa Monica,CA,33.6156634,-111.8931647
5164,Portland,OR,45.519475,-122.675255
5165,New York,NY,40.7078343,-74.0136605
5166,Philadelphia,PA,39.9502045,-75.1618758
5167,Santa Monica,CA,34.02474,-118.481353
5168,Berlin,,52.5210992,13.3541667
5171,Portland,OR,39.915974,-105.004417
5172,Bedford,NH,42.9250967,-71.4605661
5173,Cesena,,44.1480034,12.2091265
5176,New York,NY,40.744618,-73.987764
5177,London,,51.4843838,-0.0741379
5179,,AL,33.884218,-84.338429
5180,Seattle,WA,47.6103008,-122.3399782
5181,Minneapolis,MN,44.977482,-93.264351
5183,Waltham,MA,42.390143,-71.257919
5184,Hamburg,,53.5736401,10.0184565
5187,Toronto,,43.7465688,-79.4072765
5188,Atlanta,GA,33.887619,-84.710865
5189,Baltimore,MD,39.3731969,-76.6924627
5190,Orlando,FL,28.518768,-81.141475
5191,Wurzberg,,49.794256,9.927489
5193,Hollywood,FL,26.0562904,-80.1935478
5194,Redwood City,CA,37.494561,-122.229097
5196,Overland Park,KS,38.929582,-94.660375
5197,Vilnius,,54.6893865,25.2800243
